work_id,title,original_topic_id,cluster_id,action,reason,cosine_to_centroid
https://openalex.org/W2005694062,A NbTi 10T 388mm bore magnet working at 1.8K in pressurized superfluid helium,T10346,T10346.C01,propose_split,,0.07557617042787887
https://openalex.org/W2005750638,Deposition and Thermalization of Fusion Products in a Tokamak Plasma,T10346,T10346.C02,propose_split,,0.3838375451639083
https://openalex.org/W2007116917,Analytic core-envelope models with continuity of density at the boundary,T10346,T10346.C01,propose_split,,0.11637305139298978
https://openalex.org/W2009625003,Resonant plasma heating below the cyclotron frequency,T10346,T10346.C03,propose_split,,0.37767865821191254
https://openalex.org/W2011000030,Effects of radio-frequency-induced radial diffusion on triton burnup,T10346,T10346.C03,propose_split,,0.226276852237698
https://openalex.org/W2013864392,Practical formula for Mach number probe diagnostics in weakly magnetized plasmas,T10346,T10346.C06,propose_split,,0.2989787779056607
https://openalex.org/W2016013837,The EPSILON experimental pseudo-symmetric trap,T10346,T10346.C01,propose_split,,0.18150804481717697
https://openalex.org/W2016128733,Emissive probe measurements of plasma potential fluctuations in the edge plasma regions of tokamaks,T10346,T10346.C05,propose_split,,0.39982213755000207
https://openalex.org/W2017170634,Impurity desorption behavior from low activation ferritic steel installed in the JFT-2M tokamak,T10346,T10346.C08,propose_split,,0.24209317478676798
https://openalex.org/W2018245650,Magnetic field structure evolution in rotating magnetic field plasmas,T10346,T10346.C04,propose_split,,0.6077525574014229
https://openalex.org/W2021527329,ANALYSES OF THE KAON PHOTO- AND ELECTRO-PRODUCTION IN THE ISOBAR MODEL,T10346,T10346.C01,propose_split,,0.1652934309290714
https://openalex.org/W2022471238,Effects of a Colder Electron Species on the Nonlinear Propagation of Ion Acoustic Waves,T10346,T10346.C03,propose_split,,0.35195965313340505
https://openalex.org/W2022821687,Observation of fast-ion Doppler-shifted cyclotron resonance with shear Alfvén waves,T10346,T10346.C03,propose_split,,0.41870762541065754
https://openalex.org/W2026515053,Thomson Scattering Device Calibrated by Rotational Raman Scattering of Hydrogen,T10346,T10346.C01,propose_split,,0.1333246282250755
https://openalex.org/W2026603271,STARE observations of a Pc 5 pulsation with large azimuthal wave number,T10346,T10346.C01,propose_split,,0.14550134650096946
https://openalex.org/W2027574434,ASDEX Upgrade's new plasma control scheme,T10346,T10346.C05,propose_split,,0.292863310621605
https://openalex.org/W2030813664,Excitation of Ion Cyclotron Harmonic Waves in a Plasma by a Perpendicularly Injected Electron Beam,T10346,T10346.C03,propose_split,,0.5960366919844754
https://openalex.org/W2030961705,A remotely controlled positioning system for the ALT-II limiter blades,T10346,T10346.C01,propose_split,,0.13867956217331506
https://openalex.org/W2031687499,Effect of electrode biasing on the radial electric field structure bifurcation in tokamak plasmas,T10346,T10346.C08,propose_split,,0.2929451711113745
https://openalex.org/W2033596324,Interaction of a Quasi Transverse Extraordinary Wave with Density Fluctuations in an Inhomogeneous Magnetized Plasma,T10346,T10346.C05,propose_split,,0.33643485723859656
https://openalex.org/W2034925892,General Theory of Coherent Curvature Radiation,T10346,T10346.C01,propose_split,,0.1014519861629791
https://openalex.org/W2037319568,A 28 ?m water-vapor laser interferometer for plasma diagnostics,T10346,T10346.C05,propose_split,,0.309449496990506
https://openalex.org/W2037413165,Damping and destabilization of drift waves by electron-neutral collisions,T10346,T10346.C03,propose_split,,0.2946830614407607
https://openalex.org/W2039883589,Rotating magnetic quadrupole current drive for field-reversed configurations,T10346,T10346.C04,propose_split,,0.43247431758985305
https://openalex.org/W2040860626,Spectrum of the H − Ion in the s-Wave Model,T10346,T10346.C03,propose_split,,0.31431144722373583
https://openalex.org/W2040927302,Suppression of drift-type instabilities by radio frequency waves,T10346,T10346.C03,propose_split,,0.3425279476552424
https://openalex.org/W2042668452,"Studies of solar flares using optical, X-ray and radio data",T10346,T10346.C03,propose_split,,0.17504414334018836
https://openalex.org/W2044975683,Simulation of shell like heavy ion distributions downstream of the bow shock,T10346,T10346.C07,propose_split,,0.45927455006627027
https://openalex.org/W2045112598,Quasi-stability of a plasma bicylinder,T10346,T10346.C05,propose_split,,0.35166361257017364
https://openalex.org/W2045993601,Electron-scale turbulence spectra and plasma thermal transport responding to continuous E × B shear ramp-up in a spherical tokamak,T10346,T10346.C08,propose_split,,0.2943667432627941
https://openalex.org/W2051046169,K-dV and Burgers’ equations on DA waves with strongly coupled dusty plasma,T10346,T10346.C05,propose_split,,0.2701375454715879
https://openalex.org/W2051114037,Response of plasma facing components to off-normal heat loads in a next generation nuclear fusion device,T10346,T10346.C02,propose_split,,0.32799891754863364
https://openalex.org/W2054144132,Trapped-particle scattering by electrostatic turbulence in toroidal plasmas,T10346,T10346.C06,propose_split,,0.35719102213040077
https://openalex.org/W2055851260,The Thermic Excitation of Parametric Instability in a Plasma,T10346,T10346.C03,propose_split,,0.2562317167447636
https://openalex.org/W2056447071,Design approach of the ARIES-AT power core and vacuum vessel cost assessment,T10346,T10346.C01,propose_split,,0.238057993614059
https://openalex.org/W2056733553,Collective dynamics of Josephson fluxons in Bi2Sr2CaCu2O8+δ intrinsic junctions,T10346,T10346.C01,propose_split,,0.07557617042787888
https://openalex.org/W2058157280,A volumetric neutron source for fusion nuclear technology testing and development,T10346,T10346.C02,propose_split,,0.4137015976507994
https://openalex.org/W2058597341,Radio frequency electric fields in ion cyclotron excitation of multispecies plasma,T10346,T10346.C03,propose_split,,0.6125669114844392
https://openalex.org/W2062580272,Measurement of helium leak rates with temperature and pressure in RHIC,T10346,T10346.C08,propose_split,,0.1604855456525651
https://openalex.org/W2062974168,Plasma Acceleration in the Magnetotail as an Origin of the Electric Field Generation during a Substorm.,T10346,T10346.C05,propose_split,,0.28545751161896865
https://openalex.org/W2066154518,TEMPEST simulations of the plasma transport in a single-null tokamak geometry,T10346,T10346.C05,propose_split,,0.3174075061510154
https://openalex.org/W2067456782,Investigating fusion plasma instabilities in the Mega Amp Spherical Tokamak using mega electron volt proton emissions (invited),T10346,T10346.C05,propose_split,,0.3005853693535938
https://openalex.org/W2068244872,Nonlinear Mode Competition in Beam-Plasma Instability,T10346,T10346.C06,propose_split,,0.23976429742897834
https://openalex.org/W2068815106,Transducers and signal conditioners of the RFX new magnetic measurement system,T10346,T10346.C04,propose_split,,0.38023660204335363
https://openalex.org/W2069288271,Fully implicit solution methods for fluid plasma equations with physics-based pre-conditioning,T10346,T10346.C05,propose_split,,0.2475240527683301
https://openalex.org/W2069991653,Prediction and suppression of beam breakup instability in multicell superconducting cavities,T10346,T10346.C06,propose_split,,0.21858704193466377
https://openalex.org/W2072709305,Determination of edge plasma parameters by a genetic algorithm analysis of spectral line shapes,T10346,T10346.C07,propose_split,,0.277932935592341
https://openalex.org/W2074639988,"Interpretation of Langmuir, heat-flux, deposition, trapping and gridded energy analyser probe data for impure plasmas",T10346,T10346.C06,propose_split,,0.24721364581649466
https://openalex.org/W2079509370,Measurement of central nickel density in Doublet III plasmas with a soft x-ray diode array,T10346,T10346.C06,propose_split,,0.23278646423793206
https://openalex.org/W2081389582,Modeling of impurity effect on drift instabilities in plasmas with many ion species,T10346,T10346.C03,propose_split,,0.3223154021621804
https://openalex.org/W2085908240,Dispersion and Stability of Moving Striations,T10346,T10346.C01,propose_split,,0.0755761704278789
https://openalex.org/W2086123277,"Janus, a bidirectional, multifunctional plasma diagnostic",T10346,T10346.C05,propose_split,,0.3828211820562678
https://openalex.org/W2090672460,Measurement of the Dα spectrum produced by fast ions in DIII-D,T10346,T10346.C01,propose_split,,0.1555465549437391
https://openalex.org/W2092441603,Data acquisition and real-time signal processing of plasma diagnostics on ASDEX Upgrade using LabVIEW RT,T10346,T10346.C01,propose_split,,0.144191772672555
https://openalex.org/W2093494971,Transport modelling of L - H transition and barrier formation,T10346,T10346.C01,propose_split,,0.12753083171890373
https://openalex.org/W2094137086,"Erratum: “The Heavy‐Ion Approximation for Ambipolar Diffusion Calculations for Weakly Ionized Plasmas” (ApJ, 653, 1280 [2006])",T10346,T10346.C06,propose_split,,0.2382379246645949
https://openalex.org/W2096078484,MHD Equilibrium Property with Bootstrap Current in Heliotron Plasmas,T10346,T10346.C06,propose_split,,0.32485752732659245
https://openalex.org/W2097181561,Simulation of mode conversion process from upper-hybrid waves to LO-mode waves in the vicinity of the plasmapause,T10346,T10346.C07,propose_split,,0.4331969229379924
https://openalex.org/W2099568154,Characteristics of bistable transition in magnetized plasma by control of voltage biasing,T10346,T10346.C05,propose_split,,0.3547910787239069
https://openalex.org/W2105178085,High- performance of the START spherical tokamak,T10346,T10346.C08,propose_split,,0.2792628476925209
https://openalex.org/W2111841648,A superconductive integrated circuit foundry,T10346,T10346.C01,propose_split,,0.07557617042787888
https://openalex.org/W2118542983,Recent experience with inductive insert at PSR,T10346,T10346.C01,propose_split,,0.15423033642681636
https://openalex.org/W2133602751,RETRACTED ARTICLE: Turbulent Transport in the Tokamak Edge Plasma and SOL Region,T10346,T10346.C08,propose_split,,0.2889963245569621
https://openalex.org/W2135187493,Excitation of wakefield in a rectangular waveguide: Comparative study with different microwave pulses,T10346,T10346.C03,propose_split,,0.23005572889394438
https://openalex.org/W2141607491,Flute instability in a Tokamak of arbitrary cross-section,T10346,T10346.C08,propose_split,,0.22660633373666322
https://openalex.org/W2143556169,Investigation of the injection into the ANKA storage ring by a turn by turn BPM system,T10346,T10346.C01,propose_split,,0.12186728716689932
https://openalex.org/W2166854673,Numerical analysis of buoyant-convective liquid metal flow in channels exposed to strong magnetic fields,T10346,T10346.C01,propose_split,,0.12430064818555166
https://openalex.org/W2177019468,"A new look at solid-state fractures, particle emission and «cold» nuclear fusion",T10346,T10346.C02,propose_split,,0.4296034302744338
https://openalex.org/W2182536266,Master Thesis: Optimization of Hybrid Scenario ITER Ramp-Up,T10346,T10346.C01,propose_split,,0.1327260283103652
https://openalex.org/W2182712539,Pulse Propagation and Fast Transient Transport Model with Self Consistent Nonlinear Noise,T10346,T10346.C01,propose_split,,0.15240369475555135
https://openalex.org/W2183654768,Dust removal from next generation tokamaks by laser and flashlamp cleaning,T10346,T10346.C05,propose_split,,0.18802213822653419
https://openalex.org/W219772819,GRAPHITE DAMAGE THROUGH NEUTRON IRRADIATION AT 77$sup 0$K. A STUDY OF NEUTRON EFFICIENCY IN RELATION TO FLUX ENERGY DISTRIBUTION BY MEASUREMENT OF THE ENERGY RELEASED.,T10346,T10346.C01,propose_split,,0.15697480901462713
https://openalex.org/W2202876945,Development of a He-Cooled Divertor: Status of the Fabrication Technology,T10346,T10346.C01,propose_split,,0.3038981229143703
https://openalex.org/W2249713231,Effects of density gradient caused by multi-pulsing CHI on two-fluid flowing equilibria of spherical torus plasmas,T10346,T10346.C06,propose_split,,0.25568624815960195
https://openalex.org/W2256918926,Rapid Thermal-Hydraulic Analysis and Design Optimization of ITER Upper ELM Coils,T10346,T10346.C01,propose_split,,0.19312388154967058
https://openalex.org/W2259860167,Dual roles of shear flow in nonlinear multi-scale interactions,T10346,T10346.C08,propose_split,,0.23844289627181045
https://openalex.org/W2262123831,Trapped electron mode driven electron heat transport in JET: experimental investigation and gyro-kinetic theory validation,T10346,T10346.C07,propose_split,,0.3822894872861559
https://openalex.org/W2271797798,"Electromagnetic, stress and thermal analysis of the Superconducting Magnet",T10346,T10346.C08,propose_split,,0.1594268205519562
https://openalex.org/W2313202207,The dependence of solar hard X-ray burst intensity on magnetic field strength,T10346,T10346.C04,propose_split,,0.4734660621161035
https://openalex.org/W2316732202,Effective numerical mathod for inverstigation of spectra of the toroidal dissipativ plasma,T10346,T10346.C05,propose_split,,0.2425585851915806
https://openalex.org/W2318123762,Report on recent results obtained in TCABR,T10346,T10346.C01,propose_split,,0.17285089224207761
https://openalex.org/W2319660946,Magnetic Determination of the Current Center Line for the Superconducting ITER Toroidal Field Coils: Results on a Double-Pancake Prototype,T10346,T10346.C04,propose_split,,0.37016691689197323
https://openalex.org/W2331315993,Magnetosonic Solitary Waves in Hot Plasmas,T10346,T10346.C06,propose_split,,0.35557089159557165
https://openalex.org/W2509995431,Machine learning applied to proton radiography of high-energy-density plasmas,T10346,T10346.C06,propose_split,,0.322445162356747
https://openalex.org/W2513164513,Equilibrium and Stability Analysis of Modular Stellarators Designed by the Helical Wind Back Method,T10346,T10346.C08,propose_split,,0.18362075246661635
https://openalex.org/W2516256938,Nonlinear evolution of multi-helicity neo-classical tearing modes in rotating tokamak plasmas,T10346,T10346.C08,propose_split,,0.3049396505657589
https://openalex.org/W2516520635,Density limit disruption suppression in a current-carrying stellarator,T10346,T10346.C01,propose_split,,0.11681526458399578
https://openalex.org/W2520060802,"The Vasimr Engine: Concept Development, Recent Accomplishments and Future Plans",T10346,T10346.C01,propose_split,,0.21998788100579358
https://openalex.org/W2524934144,Divertor from the technology perspective,T10346,T10346.C01,propose_split,,0.17632330379726688
https://openalex.org/W2557868614,SRF Developments at MSU for FRIB,T10346,,unassigned,no_shared_vocabulary,
https://openalex.org/W2558092083,Status of the Continuous Mode Scan for Undulator Beamlines at BESSY II,T10346,T10346.C01,propose_split,,0.20258600924619877
https://openalex.org/W2568944056,Snowflake Divertor Configuration Effects on Pedestal Stabilityand Edge Localized Modes in NSTX and DIII-D tokamaks.,T10346,T10346.C01,propose_split,,0.27599201124479766
https://openalex.org/W2582532687,Design of a millimeter-wave phased array antenna for Gaussian beam shaping and steering,T10346,T10346.C01,propose_split,,0.20645571922643358
https://openalex.org/W258412838,Simulation of Electron Beam Acceleration by Electromagnetic Field in Static Inhomogeneous Magnetic Field,T10346,T10346.C04,propose_split,,0.512847830346495
https://openalex.org/W2586164307,Magnetfeldoptimierung des LFCS Luftspulensystems für das KATRIN Hauptspektrometer,T10346,T10346.C01,propose_split,,0.15115234085575777
https://openalex.org/W2587143361,General Theory of Electrically Conducting Orthotropic Toroidal Shells for Tokmak Fusion Reactor,T10346,T10346.C02,propose_split,,0.3934604576366384
https://openalex.org/W2595219290,SCRAPE-OFF LAYER FEATURES OF THE QH-MODE,T10346,T10346.C08,propose_split,,0.29566661801901184
https://openalex.org/W2601408106,Particle Control in the Sustained Spheromak Physics Experiment,T10346,T10346.C06,propose_split,,0.23297921894624984
https://openalex.org/W2602354814,"ADX: a high field, high power density, Advanced Divertor test eXperiment",T10346,T10346.C01,propose_split,,0.25279369502968896
https://openalex.org/W2612084678,Rogue Waves Associated with Circularly Polarized Waves in Magnetized Plasmas,T10346,T10346.C06,propose_split,,0.308488832942328
https://openalex.org/W2625481570,Betatron Acceleration in a plasma,T10346,T10346.C05,propose_split,,0.32492226599549956
https://openalex.org/W2717817476,Numerical Study of LHRF Heating in INTOR,T10346,T10346.C01,propose_split,,0.13927028477035247
https://openalex.org/W2741104828,Pulsed fusion space propulsion: Computational Magneto-Hydro Dynamics of a multi-coil parabolic reaction chamber,T10346,T10346.C02,propose_split,,0.32195711392711424
https://openalex.org/W2741540973,High Excitation Energy Structures in 2,T10346,T10346.C03,propose_split,,0.276064645962064
https://openalex.org/W2743627142,Simulation of profile evolution from ramp-up to ramp-down and optimization of tokamak plasma termination with the RAPTOR code,T10346,T10346.C07,propose_split,,0.4100536754609202
https://openalex.org/W2744706407,Study of electron transport across the magnetic filter of NIO1 negative ion source,T10346,T10346.C04,propose_split,,0.33416846178332466
https://openalex.org/W2746886753,Broadband plasma waves in the magnetopause and plasma-sheet boundary layers,T10346,T10346.C05,propose_split,,0.40372976364805896
https://openalex.org/W2747579803,Parity Violation in Deep Inelastic Scattering in Hall C at JLab,T10346,T10346.C01,propose_split,,0.12160632939210547
https://openalex.org/W2790136504,Nuclear Processes in D-3He Fusion Reactor Plasmas,T10346,T10346.C02,propose_split,,0.5660268652882783
https://openalex.org/W2793875495,Real-Time 2-D Optical Polarization Properties of the Fusion Reactor First Mirror Based on Active Polarized Beams,T10346,T10346.C02,propose_split,,0.33856685679294857
https://openalex.org/W2796784192,Gyrofluid modeling and phenomenology of low-βe Alfvén wave turbulence,T10346,T10346.C01,propose_split,,0.22439450389107243
https://openalex.org/W2810220478,Accelerated procedure to solve kinetic equation for neutral atoms in a hot plasma,T10346,T10346.C05,propose_split,,0.2447332331542878
https://openalex.org/W2810269770,Estimation of the Fast-Ion Anisotropy Effect on the Neutron Source Intensity Measurement and the Experimental Observation,T10346,T10346.C03,propose_split,,0.2709553366367427
https://openalex.org/W2810410865,Response of magnetized plasma having linearly varying electron density profile to oblique electromagnetic wave incidence,T10346,T10346.C05,propose_split,,0.3089629777655135
https://openalex.org/W2903045051,Generation and transport of atomic lithium during the exposure of liquid metals to hot plasmas in TJ-II,T10346,T10346.C06,propose_split,,0.3205000961589138
https://openalex.org/W2906307168,Quantification of Neutral Beam Driven Current and the effect of radial fast ion transport in ASDEX Upgrade,T10346,T10346.C06,propose_split,,0.2995060949494099
https://openalex.org/W2906308739,Turbulent Plasma transport in the PKU Plasma Test (PPT) device,T10346,T10346.C05,propose_split,,0.38217812573392484
https://openalex.org/W2906753225,Design of the RF negative hydrogen ion source at HUST,T10346,T10346.C01,propose_split,,0.1605532512737502
https://openalex.org/W2911981048,Kinetic Simulations of Electron Pre-energization by Magnetized Collisionless Shocks in Expanding Laboratory Plasmas,T10346,T10346.C06,propose_split,,0.2610684156833499
https://openalex.org/W2916118620,"Maryland Controlled Fusion Research Program. Progress report, November 1, 1993--October 31, 1994",T10346,T10346.C02,propose_split,,0.4042172847545288
https://openalex.org/W2938776847,EHF FW panel for ITER BM with mechanical attachment of the plasma-facing components,T10346,T10346.C05,propose_split,,0.222773902548589
https://openalex.org/W2947646139,LDV measurements in a radial plane after the stator of the TTM-stage,T10346,T10346.C01,propose_split,,0.07557617042787888
https://openalex.org/W2954163116,Amplification of coupled nonlinear oscillations of charged particle beam in crossed magnetic fields,T10346,T10346.C06,propose_split,,0.30040296961890567
https://openalex.org/W2979438490,Un modelo hidrogenoide apantallado relativista para el cálculo de propiedades ópticas de plasmas de fusión por confinamiento inercial ( FCI ),T10346,T10346.C06,propose_split,,0.33605556092178257
https://openalex.org/W2981942455,Mapping the sawtooth,T10346,,unassigned,no_shared_vocabulary,
https://openalex.org/W2982016296,Nuclear diagnostics for Inertial Confinement Fusion (ICF) plasmas,T10346,T10346.C02,propose_split,,0.4578109081400983
https://openalex.org/W2990715210,Elmy H-mode near the Greenwald limit on JET with impurity seeding,T10346,T10346.C08,propose_split,,0.21092181260590973
https://openalex.org/W2991426347,O the Phenomenon of Onset in Magnetoplasmadynamic Thrusters,T10346,,unassigned,no_shared_vocabulary,
https://openalex.org/W2995889976,Geant4 simulation and validation of the CNA cyclotron beam parameters,T10346,T10346.C07,propose_split,,0.5986807129747145
https://openalex.org/W2996518647,"Plasmas in particle accelerators: The warm-beam equilibria, part 1",T10346,T10346.C06,propose_split,,0.5787510284545101
https://openalex.org/W2996547407,"Radar Detection of 9 Metis, 80 Sappho, 356 Liguria, 694 Ekard, and 2101 Adonis",T10346,T10346.C01,propose_split,,0.10965407547765803
https://openalex.org/W2999127945,Suppression of parametric instabilities in a time-varying plasma,T10346,T10346.C05,propose_split,,0.27966658260929794
https://openalex.org/W3003308404,An Algorithm for Toroidal Field Harmonics Computation in Arbitrary Magnetic Configurations,T10346,T10346.C04,propose_split,,0.4227092120883162
https://openalex.org/W3007587592,3) Additional plasma streams in streamer belt rays: their association with blobs and CME's,T10346,T10346.C05,propose_split,,0.3357330551299691
https://openalex.org/W3011397375,Control of neoclassical tearing modes in fusion reactors,T10346,T10346.C01,propose_split,,0.17627539163458994
https://openalex.org/W3017118678,Pressure-Driven Transport in the Core of Tokamak Plasmas,T10346,T10346.C08,propose_split,,0.3917614973430286
https://openalex.org/W3018195199,Investigation of the Neutral Sheet Profile during Magnetic Reconnection in a Laboratory Plasma,T10346,T10346.C04,propose_split,,0.31826006417839175
https://openalex.org/W3026148927,Polward Boundary Intensification and their Relation to Plasma Sheet Dynamics: OpenGGCM Simulations and Data Comparisons,T10346,T10346.C05,propose_split,,0.25676789433680974
https://openalex.org/W3026490107,Equilibrium and turbulent transport in the BLAAMANN plasma torus.,T10346,T10346.C05,propose_split,,0.2718375422118066
https://openalex.org/W3032233625,Thomson Scattering and Diamagnetic Loop Studies of a Relativistic Electron Beam-Heated Plasma.,T10346,T10346.C06,propose_split,,0.2376505809456374
https://openalex.org/W3035534380,Model-based control-oriented scenario construction in tokamaks,T10346,T10346.C01,propose_split,,0.1738567099996922
https://openalex.org/W3035725974,Characteristics of a Plasma Source with adjustable multi-pole line cusp geometry,T10346,T10346.C05,propose_split,,0.25854233327627424
https://openalex.org/W3045267048,Electron‐Driven Magnetic Dip Embedded Within the Proton‐Driven Magnetic Dip and the Related Echoes of Butterfly Distribution of Relativistic Electrons,T10346,T10346.C04,propose_split,,0.3745629072130366
https://openalex.org/W3049619300,Transport studies of ECH heated bumpy torus plasmas,T10346,T10346.C06,propose_split,,0.3261816393329133
https://openalex.org/W3064633627,Centrality and pseudorapidity dependence of charged particle densities at RHIC energies,T10346,T10346.C06,propose_split,,0.24246481067332723
https://openalex.org/W3079520946,Hollow Current Profiles During Discharge Initiation and Fast Current Ramps in the DIII--D Tokamak,T10346,T10346.C08,propose_split,,0.29124264893768753
https://openalex.org/W3082227538,An intelligent controller design based on the neuroendocrine algorithm for the plasma density control system on Tokamak devices,T10346,T10346.C05,propose_split,,0.3232722380558659
https://openalex.org/W3087113816,XMM-Newton Observations of AGN Iron Line profiles,T10346,T10346.C01,propose_split,,0.10905970655319726
https://openalex.org/W3113257103,Structure of collisional magnetized plasma sheath with non-extensive distribution of electrons,T10346,T10346.C05,propose_split,,0.3214547772807016
https://openalex.org/W3118740881,Momentum and Current Transport in the MST Reversed Field Pinch,T10346,T10346.C08,propose_split,,0.3433487681349471
https://openalex.org/W3124771693,Dielectric Characteristics of an Axisymmetric Low Aspect Ratio Tokamak with Circular Magnetic Surfaces,T10346,T10346.C04,propose_split,,0.34360469735382027
https://openalex.org/W3128299616,Fluctuation Measurements During Collisionless Magnetic Reconnection,T10346,T10346.C04,propose_split,,0.3771932632653238
https://openalex.org/W3146312266,Hydromagnetic cavity eigenmodes in a non-uniform plasma,T10346,T10346.C05,propose_split,,0.35116307406482444
https://openalex.org/W3150593586,A new method of solution for one-dimensional quasi-neutral bounded plasmas,T10346,T10346.C06,propose_split,,0.2761985652028469
https://openalex.org/W3156293415,"Saturated tearing modes in Tokamaks, renewal proposal",T10346,T10346.C01,propose_split,,0.17127502362131464
https://openalex.org/W3164825465,A study of the turn-off behavior of high power gate turn off thyristors (GTO): Computer-aid to design and utilization,T10346,T10346.C01,propose_split,,0.26439936413353154
https://openalex.org/W3165849940,The First Experimental Results of Time-of-Flight Neutron Spectrometer at EAST,T10346,T10346.C01,propose_split,,0.2172102164443628
https://openalex.org/W3175070363,Energy amplification in Tokamaks by fast-ion injection,T10346,T10346.C03,propose_split,,0.3128929454124606
https://openalex.org/W3182778955,Superconducting magnets,T10346,T10346.C01,propose_split,,0.10504215651981308
https://openalex.org/W3183337854,Optimization of Ion-Cyclotron Range of Frequency Wave Heating in the Minimum-B Configuration on GAMMA 10,T10346,T10346.C03,propose_split,,0.44959685516857734
https://openalex.org/W3184917387,Beta Limits in Long-Pulse Tokamak Discharges,T10346,T10346.C08,propose_split,,0.27963049507324317
https://openalex.org/W3195741545,Limitation of field amplitude at plasma resonance in a nonuniform collisionless current-carrying plasma,T10346,T10346.C05,propose_split,,0.2995308809544352
https://openalex.org/W3198740281,Three‐Dimensional Closure of Field‐Aligned Currents in the Polar Ionosphere,T10346,T10346.C04,propose_split,,0.26190192764512776
https://openalex.org/W3201822200,Status of search for anti ν/sub e/ + e - → anti ν/sub e/ + e -,T10346,T10346.C01,propose_split,,0.17501051318890076
https://openalex.org/W3213891333,ICRF oscillations of an inhomogeneous plasma cylinder,T10346,T10346.C05,propose_split,,0.2777205451015376
https://openalex.org/W4206805560,Session: computers in plasma science. II,T10346,T10346.C05,propose_split,,0.27384804384384526
https://openalex.org/W4210531435,96/06034 High frequency radiation from a moving charged particle in an anisotropic hot plasma,T10346,T10346.C06,propose_split,,0.28550322238240566
https://openalex.org/W4214946462,"Transport effects of low (m,n) MHD modes on TFTR supershots",T10346,T10346.C01,propose_split,,0.1851115563159299
https://openalex.org/W4220725376,"Preface: Non-equilibrium transport, interfaces, and mixing in plasmas",T10346,T10346.C06,propose_split,,0.360440117408672
https://openalex.org/W4224609739,CANREB EBIS commissioning at TRIUMF,T10346,T10346.C01,propose_split,,0.13387025192027935
https://openalex.org/W4226425558,Neural net modeling of equilibria in NSTX-U,T10346,T10346.C01,propose_split,,0.16453450967379357
https://openalex.org/W4231189225,"A coaxial, three-coil probe for measuring local values of electricalconductivity and velocity in plasma streams",T10346,T10346.C05,propose_split,,0.2716533884836101
https://openalex.org/W4235561977,A. 1. 48–9 Indignant Juno,T10346,,unassigned,no_shared_vocabulary,
https://openalex.org/W4235609526,Soft x-ray camera for internal shape and current density measurements on a noncircular tokamak,T10346,T10346.C08,propose_split,,0.3191920487458813
https://openalex.org/W4239878932,Kinetic theory of drift-dissipative instabilities of a plasma,T10346,T10346.C05,propose_split,,0.33608036775231076
https://openalex.org/W4242023747,81. Anode region in a low pressure gas discharge.,T10346,T10346.C08,propose_split,,0.22434619243895537
https://openalex.org/W4247114570,Ion acoustic waves in turbulent plasma,T10346,T10346.C03,propose_split,,0.33359707872796224
https://openalex.org/W4253015031,Detection of Disruptions in the High-β Spherical Torus NSTX,T10346,T10346.C01,propose_split,,0.176637436777018
https://openalex.org/W4253846575,Restoration of the DIII-D solenoid,T10346,T10346.C01,propose_split,,0.11658417177053348
https://openalex.org/W4255262618,Neutronics and photonics calculations for the tokamak experimental power reactor,T10346,T10346.C08,propose_split,,0.2700316634776333
https://openalex.org/W4280591650,Linear analysis of plasma pressure-driven mode in reversed shear cylindrical tokamak plasmas,T10346,T10346.C08,propose_split,,0.5130405982926338
https://openalex.org/W4282591879,Nonlinear mode couplings between geodesic acoustic mode and toroidal Alfvén eigenmodes in the EAST tokamak,T10346,T10346.C08,propose_split,,0.32033824131327165
https://openalex.org/W4308178583,AMR Sensors Studies and Development for Cavities Tests Magnetometry at CEA,T10346,T10346.C01,propose_split,,0.20643104384335398
https://openalex.org/W4311734804,Peripheral temperature gradient screening of high-Z impurities in optimised ‘hybrid’ scenario H-mode plasmas in JET-ILW,T10346,T10346.C08,propose_split,,0.2387827225411866
https://openalex.org/W4312627262,A high-k mm-wave scattering diagnostic for measuring binormal wavenumber electron scale turbulence on MAST-U,T10346,T10346.C01,propose_split,,0.19071358702148708
https://openalex.org/W435681523,Improving energy confinement in fusion plasmas by plasma shaping and current profile tailoring in the TCV tokamak,T10346,T10346.C02,propose_split,,0.32294751760139806
https://openalex.org/W4366229538,Studies of Jet Production Rates in $e^+ e^-$ Annihilation at $e$({CM}) = 29-{GeV},T10346,T10346.C01,propose_split,,0.16874634772586036
https://openalex.org/W4386489323,Demonstration of a Sparse Sensor Placement Technique to the Limited Diagnostic Set in a Fusion Power Plant,T10346,T10346.C02,propose_split,,0.37992083712145197
https://openalex.org/W4389169603,Mitigation Plans for Insulation Failures and Arcing in the ITER Magnets,T10346,T10346.C01,propose_split,,0.1636430951695527
https://openalex.org/W4391010050,Lab demonstration of wavefront reconstruction for the fragmented aperture of the ELT,T10346,T10346.C01,propose_split,,0.07557617042787888
https://openalex.org/W4393622334,"Supplemental IPWM Run for ""Ion heating in the polar cap under northwards IMF Bz"": AMPOP_May2014",T10346,T10346.C03,propose_split,,0.36587045440987065
https://openalex.org/W4393690069,TDB2 databases for LargeRDFBench,T10346,,unassigned,no_shared_vocabulary,
https://openalex.org/W4399474442,Dynamical Inference and 3D Imaging of Magnetized Dusty Plasmas,T10346,T10346.C06,propose_split,,0.27662378596970416
https://openalex.org/W4402125519,Assessment of the Runaway Electrons Induced Damage To The Tokamak First Wall,T10346,T10346.C08,propose_split,,0.23689083809982198
